시군구,단지명,전용면적(㎡),계약일,거래금액(만원),층,건축년도,도로명
경기도 시흥시 정왕동,영남6,59.99,01,"26,000",1,1997,중심상가로 224
인천광역시 계양구 작전동,한일,72.18,01,"24,900",6,1991,계산로108번길 20
인천광역시 계양구 작전동,도두리마을동보,59.88,01,"30,800",13,1996,도두리로 52
인천광역시 계양구 작전동,까치마을한진,59.91,01,"26,000",22,1997,효서로 393
경기도 화성시 반월동,신영통현대4차,84.9485,01,"42,200",4,2002,영통로27번길 20
경기도 화성시 반월동,반달마을두산위브1단지,84.927,01,"48,000",3,2007,영통로50번길 27
경기도 수원시권선구 오목천동,쌍용더플래티넘오목천역,74.96,01,"61,000",4,2023,삼천병마로1566번길 17
부산광역시 남구 용호동,더블유,141.8363,01,"275,000",31,2018,분포로 145
경기도 시흥시 정왕동,유천,84.72,01,"32,000",8,1996,중심상가로 349
경기도 시흥시 정왕동,유천,84.72,01,"30,200",9,1996,중심상가로 349
충청북도 충주시 중앙탑면 용전리,e편한세상충주,59.8841,01,"21,900",8,2017,원앙9길 15
서울특별시 금천구 시흥동,벽산3,84.96,01,"48,000",17,1998,탑골로 84
대전광역시 유성구 신성동,대림두레,84.945,01,"35,700",14,1993,가정로 65
인천광역시 계양구 계산동,주공,36.16,01,"16,500",10,1990,경명대로1142번길 3
경기도 화성시 능동,동탄숲속마을 광명메이루즈,84.23,01,"57,000",13,2008,동탄숲속로 95
경기도 안성시 공도읍 용두리,안성공도우미린더퍼스트,84.9497,01,"38,400",7,2018,공도로 51-17
경기도 화성시 능동,포스코더샵2차,84.0255,01,"59,000",31,2008,동탄공원로 21-12
경상남도 창원시마산회원구 양덕동,메트로시티,124.4478,01,"59,400",13,2009,양덕서로 30
경상남도 창원시마산회원구 양덕동,마산양덕4차한일타운,83.683,01,"35,100",9,2004,양덕서로 45
인천광역시 계양구 계산동,은행마을(삼보),101.88,01,"47,500",3,1997,계산새로 108
인천광역시 계양구 계산동,삼보3,49.59,01,"19,000",1,1988,경명대로 1126
인천광역시 계양구 계산동,"신한(가,나동)",50.95,01,"13,000",2,1986,경명대로1029번길 16
대구광역시 수성구 만촌동,만촌우방타운1단지,84.92,01,"50,500",1,1997,교학로11길 46
대구광역시 수성구 만촌동,메트로팔레스1,84.93,01,"39,000",12,2003,동원로 135
경기도 포천시 군내면 구읍리,포천2차아이파크,59.9974,01,"23,600",14,2017,호국로 1536-22
경기도 파주시 다율동,해오름마을10단지파크푸르지오,84.42,01,"52,500",3,2021,해올로 33
울산광역시 남구 무거동,굴화주공1,59.99,01,"20,000",3,1997,굴화4길 20
경기도 포천시 소흘읍 송우리,전원우정아파트,59.94,01,"13,900",2,1997,솔모루로3번길 52-36
경기도 양주시 광적면 가납리,양주성우헤스티아,59.996,01,"14,000",2,2004,가래비11길 30
울산광역시 남구 삼산동,아데라움,84.9991,01,"49,500",18,2005,강남로 348
대구광역시 수성구 만촌동,만촌역 서한포레스트,84.9412,01,"84,000",22,2022,달구벌대로 2606
대구광역시 수성구 만촌동,만촌태왕리더스,84.9562,01,"44,500",11,2004,무열로 47
대구광역시 달성군 화원읍 설화리,화원한빛타운,59.535,01,"14,000",13,1995,비슬로491길 13
경기도 안양시동안구 비산동,평촌자이아이파크,75.9974,01,"87,000",15,2021,비산로 22
경기도 안양시동안구 비산동,삼성래미안,84.918,01,"71,000",18,2003,관악대로 121
경기도 안양시동안구 비산동,더포레스트힐,49.48,01,"34,000",7,2003,임곡로 43
경기도 안양시동안구 비산동,은하수청구,64.68,01,"65,000",21,1992,시민대로159번길 59
울산광역시 남구 삼산동,삼산리버뷰웰가,55.974,01,"30,500",9,2017,정동로 142
경기도 화성시 병점동,주공1단지,49.95,01,"23,600",15,1997,병점2로 35
경기도 화성시 병점동,병점성호,84.965,01,"29,000",10,2001,10용사로 221
인천광역시 중구 중산동,인천영종한양수자인,59.2156,01,"30,500",25,2012,은하수로 377
경기도 화성시 병점동,병점역아이파크캐슬,84.98,01,"75,800",16,2021,병점노을로 31
경기도 화성시 병점동,다정마을신한에스빌1차,67.2567,01,"30,000",7,2005,병점3로 53
경기도 화성시 진안동,월드메르디앙2단지,84.9095,01,"32,000",11,2005,병점4로 37
경기도 화성시 남양읍 신남리,대광파인밸리골드,84.305,01,"26,800",5,2004,시청로102번길 84
경기도 화성시 남양읍 남양리,남양뉴타운양우내안애1차,84.9654,01,"30,000",8,2016,시청로32번길 59
경기도 화성시 향남읍 행정리,향남살구꽃마을화성파크드림,84.9868,01,"35,250",6,2008,행정동로 22
인천광역시 계양구 효성동,풍림,59.99,01,"27,300",22,1997,아나지로213번길 22
경기도 화성시 우정읍 조암리,화성조암한라비발디,84.8045,01,"32,500",7,2012,조암동로 58
대전광역시 유성구 반석동,반석더샵,73.9752,01,"50,000",11,2020,반석로 80
경기도 안양시동안구 평촌동,초원마을세경,49.68,01,"53,000",12,1996,관평로138번길 13
경기도 안양시동안구 평촌동,꿈마을금호,101.97,01,"129,000",7,1993,관평로 88
부산광역시 남구 대연동,대연자이,50.9858,01,"41,500",6,2019,유엔로 246
서울특별시 송파구 오금동,송파레미니스2단지,84.82,01,"122,000",5,2018,동남로 341
경기도 의정부시 호원동,회룡한주6차,59.995,01,"29,800",13,1997,평화로 363-7
부산광역시 남구 대연동,대연파크푸르지오,84.9866,01,"53,500",1,2018,홍곡로 360
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,84.98,01,"99,000",3,2020,남부순환로83길 48
경기도 안양시동안구 호계동,평촌두산위브리버뷰,70.06,01,"68,000",29,2022,엘에스로45번길 30
경기도 안양시동안구 호계동,목련우성,56.7,01,"64,500",11,1992,평촌대로211번길 21
경기도 의정부시 의정부동,의정부역센트럴자이앤위브캐슬,59.948,01,"56,300",4,2022,경의로 132
서울특별시 송파구 장지동,송파파인타운3단지,84.98,01,"117,500",14,2008,충민로 152
경기도 의정부시 장암동,장암더샵포레스트,84.4994,01,"54,800",19,2021,장곡로226번길 83
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,84.98,01,"104,500",4,2020,남부순환로83길 48
경기도 안양시동안구 호계동,목련우성,56.7,01,"63,000",11,1992,평촌대로211번길 21
경기도 시흥시 배곧동,시흥배곧신도시호반베르디움센트럴파크,65.049,01,"47,600",15,2015,배곧3로 27-8
울산광역시 중구 약사동,삼성래미안2차2단지,84.775,01,"39,800",6,2004,약사로 40
울산광역시 중구 약사동,약사아이파크,72.51,01,"50,700",8,2015,평산로 50
서울특별시 양천구 신월동,대주파크빌,59.98,01,"58,000",7,2004,남부순환로85길 16
서울특별시 양천구 신월동,신도신월1차,84.85,01,"67,000",5,2004,신월로20길 33
서울특별시 양천구 신월동,대성유니드,84.3,01,"68,500",9,2004,신월로15길 21
인천광역시 중구 중산동,하늘도시우미린2단지,84.6182,01,"35,200",1,2012,하늘달빛로 113
전북특별자치도 전주시덕진구 반월동,대창하이빌타운,28.71,01,"3,100",7,1998,반월4길 15
전북특별자치도 전주시덕진구 반월동,대창하이빌타운,28.71,01,"3,100",9,1998,반월4길 15
인천광역시 부평구 부평동,욱일,84.16,01,"28,500",3,1990,부흥로243번길 39
경상북도 경주시 황성동,삼보타운2차(105동),71.31,01,"8,000",5,1992,황성로28번길 20
경상북도 경주시 황성동,황성주공1차,39.72,01,"11,500",5,1986,황성로16번길 39
서울특별시 양천구 신월동,신월시영,50.67,01,"48,500",1,1988,신월로 99
서울특별시 양천구 신월동,신월시영,59.49,01,"58,500",11,1988,신월로 99
서울특별시 동대문구 청량리동,홍릉동부,84.91,01,"86,000",10,2001,홍릉로10길 48
서울특별시 강동구 명일동,태천해오름102동A,82.75,01,"62,900",5,2004,천중로49길 95
서울특별시 동대문구 장안동,장안현대홈타운(336),84.87,01,"91,500",14,2003,장안벚꽃로 107
서울특별시 동대문구 장안동,형인허브빌(450-4),84.68,01,"64,000",4,2005,장한로6길 25-4
부산광역시 사하구 감천동,감천유림1차,59.6,01,"16,400",4,1997,감천로 24
부산광역시 금정구 구서동,일신,79.2,01,"16,600",6,1990,두실로45번길 102
서울특별시 동대문구 이문동,쌍용,59.99,01,"71,000",14,2000,한천로58길 47
경기도 파주시 야당동,한빛마을7단지(한신휴플러스),84.88,01,"42,000",10,2011,와석순환로 61
부산광역시 동래구 명륜동,명륜아이파크1단지,62.636,01,"61,000",16,2013,명륜로 170
대전광역시 유성구 문지동,문지효성해링턴플레이스,84.978,01,"63,000",10,2017,문지로 300
경기도 안양시만안구 석수동,무림,47.73,01,"26,000",5,1983,석천로197번길 52
서울특별시 동대문구 답십리동,래미안미드카운티,84.99,01,"132,000",13,2019,답십리로 141
서울특별시 동대문구 답십리동,우성그린,59.36,01,"60,000",8,1997,답십리로59길 33
광주광역시 광산구 신가동,수동리안아파트,84.83,01,"22,600",7,2002,수등로258번길 13
서울특별시 영등포구 당산동4가,한강아파트,59.4,01,"81,500",11,1999,영신로57길 5
서울특별시 송파구 가락동,대림,84.11,01,"120,000",7,1988,송이로 88
경상북도 김천시 신음동,김천주공해돋이타운,59.89,01,"14,000",10,2002,신음새동네길 110
경상북도 김천시 신음동,김천주공해돋이타운,59.89,01,"14,000",11,2002,신음새동네길 110
서울특별시 동대문구 전농동,래미안아름숲,84.96,01,"102,000",2,2012,전농로16길 51
서울특별시 동대문구 전농동,전농동신성미소지움,80.325,01,"96,000",5,2005,서울시립대로 75
서울특별시 동대문구 전농동,전농SK,84.95,01,"87,000",16,2000,사가정로 148
경상북도 김천시 부곡동,부곡우방,106.53,01,"16,000",1,1999,부곡길 206
전라남도 광양시 마동,광양송보파인빌5차,84.9476,01,"17,500",14,2008,진등길 55-5
경기도 남양주시 와부읍 덕소리,강산마을코오롱대성107동,59.94,01,"38,000",15,1999,덕소로97번길 69
경기도 남양주시 와부읍 덕소리,덕소주공3,59.99,01,"35,300",4,1998,덕소로 33
서울특별시 중랑구 면목동,사가정센트럴아이파크,84.956,01,"100,000",1,2020,동일로92길 40
인천광역시 중구 중산동,영종신명스카이뷰주얼리,56.619,01,"26,250",25,2013,하늘달빛로 95
대구광역시 달성군 화원읍 천내리,화원이진캐스빌,84.5734,01,"35,300",16,2017,비슬로 2545
경기도 남양주시 와부읍 덕소리,강산마을코오롱대성,59.94,01,"34,500",12,1999,덕소로97번길 69
경기도 남양주시 진접읍 장현리,신동아,84.99,01,"21,500",5,1997,장현로 175
서울특별시 광진구 화양동,광진코지웰,15.63,01,"13,000",8,2014,능동로19길 35
서울특별시 광진구 화양동,광진코지웰,15.63,01,"13,900",8,2014,능동로19길 35
대구광역시 달성군 화원읍 천내리,화원이진캐스빌,84.5734,01,"35,300",23,2017,비슬로 2545
서울특별시 중랑구 상봉동,건영2차아파트,57.3,01,"57,500",16,1996,신내로7나길 24
서울특별시 중랑구 상봉동,건영2차아파트,57.3,01,"57,500",16,1996,신내로7나길 24
서울특별시 중랑구 상봉동,"엘지,쌍용아파트",68.12,01,"59,500",10,1996,봉화산로 146
경상북도 김천시 지좌동,덕일1,49.69,01,"2,500",1,1987,지좌길 13
부산광역시 남구 대연동,보해이브아파트,66.1744,01,"30,400",4,2015,수영로266번길 10
경기도 김포시 마산동,한강신도시반도유보라3차,84.9855,01,"41,900",5,2017,김포한강8로 173-28
서울특별시 광진구 자양동,자양8차현대홈타운,80.47,01,"138,000",5,2002,뚝섬로36길 19
서울특별시 광진구 자양동,한강우성,84.72,01,"135,000",5,1993,능동로1길 15
서울특별시 광진구 자양동,한강성원,59.46,01,"97,500",5,1997,능동로3길 17
경상북도 김천시 율곡동,경북혁신케이씨씨스위첸,84.88,01,"31,000",20,2013,혁신5로 11
경상북도 김천시 율곡동,김천혁신도시이지더원,84.5988,01,"33,500",11,2016,해오름1로 37
서울특별시 양천구 신월동,신월시영,43.2,01,"47,000",5,1988,신월로 99
서울특별시 양천구 신월동,보람쉬움1,58.15,01,"51,000",14,2003,남부순환로67길 15
광주광역시 광산구 장덕동,진흥더루벤스,84.953,01,"37,700",4,2009,장덕로6번길 35
경기도 의정부시 민락동,민락센트럴17단지,84.96,01,"33,000",16,2013,송양로 75
경상북도 안동시 용상동,용상4주공,39.3,01,"7,200",2,1988,전거리5길 13
경상북도 안동시 용상동,안동세영리첼,84.7429,01,"25,500",1,2011,중평길 39
전북특별자치도 전주시덕진구 만성동,제일풍경채,84.9334,01,"45,500",4,2018,만성동로 48
전북특별자치도 전주시덕진구 만성동,전주만성시티프라디움,84.9984,01,"41,700",2,2019,만성동로 47
서울특별시 광진구 구의동,현대프라임,59.82,01,"114,500",16,1997,광나루로56길 29
경기도 파주시 조리읍 봉일천리,봉일천프린스(158-2),43.56,01,"7,000",5,1989,공릉장터길 41
서울특별시 성동구 성수동1가,동아그린,58.32,01,"98,000",9,1999,상원길 76
광주광역시 광산구 신창동,신창유탑유블레스리버뷰,84.9098,01,"40,700",11,2020,장신로 306-37
광주광역시 광산구 신창동,광주신창동대광로제비앙아파트,74.4762,01,"31,000",11,2016,장신로 306
인천광역시 연수구 송도동,송도풍림아이원1단지,84.7167,01,"53,800",1,2005,신송로118번길 6
부산광역시 사하구 다대동,다대포현대,84.88,01,"23,900",17,1993,다대로 473
광주광역시 광산구 산정동,대덕훼밀리,49.77,01,"10,300",15,1994,산정공원로71번길 18-7
부산광역시 금정구 부곡동,에스케이아파트,59.91,01,"35,000",21,1998,수림로 12
경기도 남양주시 진접읍 장현리,정광산호,75.275,01,"20,000",14,1994,금강로 1530-13
경기도 김포시 풍무동,풍무자이1단지,84.7251,01,"43,500",8,2010,풍무로96번길 42
경상북도 구미시 봉곡동,세양청마루,66.0291,01,"13,000",9,2005,봉곡서로 82
인천광역시 연수구 송도동,송도더샵하버뷰(D14),84.837,01,"79,900",11,2011,아트센터대로97번길 76
인천광역시 연수구 송도동,송도더샵하버뷰(D13),84.928,01,"80,900",6,2011,아트센터대로97번길 75
경기도 김포시 풍무동,풍무 센트럴 푸르지오,72.9206,01,"63,000",17,2018,유현로 215
인천광역시 연수구 청학동,용담마을,49.305,01,"23,000",5,1994,용담로 25
서울특별시 송파구 신천동,장미1,155.22,01,"295,000",13,1979,올림픽로35길 104
경기도 의정부시 낙양동,엘에이치휴스토리,79.88,01,"38,250",3,2016,오목로 252
전북특별자치도 전주시덕진구 장동,호반베르디움더클래스,102.2006,01,"52,900",8,2014,출판로 87
서울특별시 성동구 행당동,행당한진타운,59.96,01,"105,000",21,2000,행당로 82
경기도 김포시 사우동,김포사우아이파크,75.84,01,"56,950",8,2018,사우로 51
부산광역시 동래구 명륜동,명륜아이파크1단지,84.9949,01,"63,000",10,2013,명륜로 170
